instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Musim
9072,2012-01-18,1,1,1,21,0,3,1,1,0.2,0.1667,0.4,0.4179,5,119,124,Musim Semi
9073,2012-01-18,1,1,1,22,0,3,1,1,0.18,0.1667,0.47,0.2537,4,74,78,Musim Semi
9074,2012-01-18,1,1,1,23,0,3,1,1,0.16,0.1364,0.47,0.2985,2,36,38,Musim Semi
9075,2012-01-19,1,1,1,0,0,4,1,1,0.14,0.1364,0.5,0.194,0,16,16,Musim Semi
9076,2012-01-19,1,1,1,1,0,4,1,1,0.14,0.1515,0.5,0.1642,0,5,5,Musim Semi
9077,2012-01-19,1,1,1,2,0,4,1,1,0.14,0.1515,0.5,0.1343,0,3,3,Musim Semi
9078,2012-01-19,1,1,1,3,0,4,1,1,0.12,0.1515,0.54,0.1045,0,4,4,Musim Semi
9079,2012-01-19,1,1,1,4,0,4,1,1,0.12,0.1515,0.54,0.1045,0,1,1,Musim Semi
9080,2012-01-19,1,1,1,5,0,4,1,1,0.12,0.1212,0.55,0.2537,0,19,19,Musim Semi
9081,2012-01-19,1,1,1,6,0,4,1,1,0.12,0.1364,0.54,0.1642,0,86,86,Musim Semi
9082,2012-01-19,1,1,1,7,0,4,1,1,0.12,0.1667,0.54,0.0896,2,204,206,Musim Semi
9083,2012-01-19,1,1,1,8,0,4,1,1,0.12,0.1515,0.54,0.1045,9,414,423,Musim Semi
9084,2012-01-19,1,1,1,9,0,4,1,1,0.12,0.197,0.54,0.0,6,204,210,Musim Semi
9085,2012-01-19,1,1,1,10,0,4,1,1,0.14,0.2121,0.59,0.0,10,98,108,Musim Semi
9086,2012-01-19,1,1,1,11,0,4,1,1,0.16,0.1667,0.55,0.1642,6,93,99,Musim Semi
9087,2012-01-19,1,1,1,12,0,4,1,1,0.2,0.197,0.51,0.194,5,106,111,Musim Semi
9088,2012-01-19,1,1,1,13,0,4,1,1,0.22,0.2121,0.47,0.2836,6,118,124,Musim Semi
9089,2012-01-19,1,1,1,14,0,4,1,1,0.24,0.2273,0.44,0.194,15,104,119,Musim Semi
9090,2012-01-19,1,1,1,15,0,4,1,1,0.26,0.2273,0.44,0.2985,9,118,127,Musim Semi
9091,2012-01-19,1,1,1,16,0,4,1,1,0.26,0.2273,0.41,0.3284,8,185,193,Musim Semi
9092,2012-01-19,1,1,1,17,0,4,1,2,0.26,0.2273,0.44,0.3284,21,364,385,Musim Semi
9093,2012-01-19,1,1,1,18,0,4,1,2,0.26,0.2273,0.44,0.3284,16,345,361,Musim Semi
9094,2012-01-19,1,1,1,19,0,4,1,2,0.26,0.2273,0.48,0.2985,5,229,234,Musim Semi
9095,2012-01-19,1,1,1,20,0,4,1,1,0.26,0.2121,0.52,0.4478,7,184,191,Musim Semi
9096,2012-01-19,1,1,1,21,0,4,1,1,0.26,0.2273,0.44,0.3582,4,117,121,Musim Semi
9097,2012-01-19,1,1,1,22,0,4,1,2,0.26,0.2273,0.44,0.4179,0,90,90,Musim Semi
9098,2012-01-19,1,1,1,23,0,4,1,1,0.26,0.2273,0.48,0.3284,1,55,56,Musim Semi
9099,2012-01-20,1,1,1,0,0,5,1,2,0.26,0.2273,0.48,0.2985,3,24,27,Musim Semi
9100,2012-01-20,1,1,1,1,0,5,1,1,0.26,0.2727,0.48,0.1343,0,15,15,Musim Semi
9101,2012-01-20,1,1,1,2,0,5,1,1,0.26,0.2727,0.48,0.1343,0,11,11,Musim Semi
9102,2012-01-20,1,1,1,3,0,5,1,1,0.24,0.2576,0.52,0.1045,0,4,4,Musim Semi
9103,2012-01-20,1,1,1,4,0,5,1,1,0.22,0.2424,0.6,0.1045,0,3,3,Musim Semi
9104,2012-01-20,1,1,1,5,0,5,1,1,0.22,0.2424,0.6,0.1045,0,19,19,Musim Semi
9105,2012-01-20,1,1,1,6,0,5,1,1,0.24,0.2121,0.6,0.2836,0,68,68,Musim Semi
9106,2012-01-20,1,1,1,7,0,5,1,1,0.22,0.2121,0.69,0.2239,2,183,185,Musim Semi
9107,2012-01-20,1,1,1,8,0,5,1,1,0.22,0.2121,0.64,0.2537,4,421,425,Musim Semi
9108,2012-01-20,1,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881,21,242,263,Musim Semi
9109,2012-01-20,1,1,1,10,0,5,1,2,0.22,0.2121,0.44,0.2836,1,96,97,Musim Semi
9110,2012-01-20,1,1,1,11,0,5,1,2,0.2,0.1818,0.32,0.3582,6,117,123,Musim Semi
9111,2012-01-20,1,1,1,12,0,5,1,2,0.2,0.1818,0.34,0.3284,5,119,124,Musim Semi
9112,2012-01-20,1,1,1,13,0,5,1,1,0.22,0.2121,0.32,0.2985,12,144,156,Musim Semi
9113,2012-01-20,1,1,1,14,0,5,1,2,0.22,0.2121,0.35,0.2985,8,107,115,Musim Semi
9114,2012-01-20,1,1,1,15,0,5,1,2,0.22,0.2273,0.35,0.194,12,144,156,Musim Semi
9115,2012-01-20,1,1,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,11,163,174,Musim Semi
9116,2012-01-20,1,1,1,17,0,5,1,2,0.22,0.2576,0.32,0.0896,9,340,349,Musim Semi
9117,2012-01-20,1,1,1,18,0,5,1,2,0.2,0.2273,0.34,0.0896,5,296,301,Musim Semi
9118,2012-01-20,1,1,1,19,0,5,1,2,0.2,0.2273,0.37,0.1045,6,186,192,Musim Semi
9119,2012-01-20,1,1,1,20,0,5,1,2,0.2,0.2273,0.34,0.0896,1,141,142,Musim Semi
9120,2012-01-20,1,1,1,21,0,5,1,2,0.2,0.2273,0.37,0.0896,5,99,104,Musim Semi
9121,2012-01-20,1,1,1,22,0,5,1,2,0.2,0.197,0.37,0.2239,1,71,72,Musim Semi
9122,2012-01-20,1,1,1,23,0,5,1,3,0.16,0.1515,0.64,0.2239,3,35,38,Musim Semi
9123,2012-01-21,1,1,1,0,0,6,0,3,0.16,0.1515,0.64,0.2239,0,24,24,Musim Semi
9124,2012-01-21,1,1,1,1,0,6,0,4,0.14,0.1364,0.86,0.194,1,22,23,Musim Semi
9125,2012-01-21,1,1,1,2,0,6,0,3,0.14,0.2121,0.86,0.0,1,25,26,Musim Semi
9126,2012-01-21,1,1,1,3,0,6,0,3,0.14,0.1818,0.93,0.0896,0,13,13,Musim Semi
9127,2012-01-21,1,1,1,4,0,6,0,3,0.16,0.197,0.86,0.0896,0,1,1,Musim Semi
9128,2012-01-21,1,1,1,5,0,6,0,3,0.16,0.1818,0.86,0.1045,0,2,2,Musim Semi
9129,2012-01-21,1,1,1,6,0,6,0,3,0.16,0.1667,0.93,0.1642,0,1,1,Musim Semi
9130,2012-01-21,1,1,1,7,0,6,0,3,0.16,0.1667,0.93,0.1642,3,10,13,Musim Semi
9131,2012-01-21,1,1,1,8,0,6,0,2,0.16,0.1515,0.93,0.2537,3,22,25,Musim Semi
9132,2012-01-21,1,1,1,9,0,6,0,2,0.16,0.1515,0.93,0.2537,2,40,42,Musim Semi
9133,2012-01-21,1,1,1,10,0,6,0,3,0.16,0.1515,0.93,0.2537,0,45,45,Musim Semi
9134,2012-01-21,1,1,1,11,0,6,0,2,0.18,0.2121,0.86,0.1045,1,62,63,Musim Semi
9135,2012-01-21,1,1,1,12,0,6,0,2,0.2,0.2121,0.8,0.1642,5,62,67,Musim Semi
9136,2012-01-21,1,1,1,13,0,6,0,2,0.2,0.197,0.8,0.2537,10,66,76,Musim Semi
9137,2012-01-21,1,1,1,14,0,6,0,3,0.2,0.197,0.8,0.194,6,89,95,Musim Semi
9138,2012-01-21,1,1,1,15,0,6,0,3,0.2,0.197,0.8,0.194,6,113,119,Musim Semi
9139,2012-01-21,1,1,1,16,0,6,0,2,0.2,0.1818,0.8,0.2985,5,113,118,Musim Semi
9140,2012-01-21,1,1,1,17,0,6,0,2,0.2,0.1818,0.8,0.3881,7,99,106,Musim Semi
9141,2012-01-21,1,1,1,18,0,6,0,2,0.2,0.1818,0.75,0.3881,3,107,110,Musim Semi
9142,2012-01-21,1,1,1,19,0,6,0,2,0.18,0.1515,0.8,0.3881,0,85,85,Musim Semi
9143,2012-01-21,1,1,1,20,0,6,0,2,0.18,0.1667,0.8,0.2985,5,62,67,Musim Semi
9144,2012-01-21,1,1,1,21,0,6,0,1,0.18,0.1515,0.74,0.3284,5,64,69,Musim Semi
9145,2012-01-21,1,1,1,22,0,6,0,2,0.18,0.1667,0.74,0.2985,3,56,59,Musim Semi
9146,2012-01-21,1,1,1,23,0,6,0,2,0.16,0.1515,0.8,0.2537,1,51,52,Musim Semi
9147,2012-01-22,1,1,1,0,0,0,0,1,0.16,0.1364,0.8,0.2985,1,51,52,Musim Semi
9148,2012-01-22,1,1,1,1,0,0,0,2,0.18,0.1667,0.74,0.2985,1,49,50,Musim Semi
9149,2012-01-22,1,1,1,2,0,0,0,2,0.18,0.1667,0.74,0.2836,1,46,47,Musim Semi
9150,2012-01-22,1,1,1,3,0,0,0,2,0.18,0.1667,0.69,0.2836,1,20,21,Musim Semi
9151,2012-01-22,1,1,1,4,0,0,0,3,0.16,0.1364,0.8,0.2836,1,1,2,Musim Semi
9152,2012-01-22,1,1,1,5,0,0,0,3,0.16,0.1515,0.74,0.2239,1,2,3,Musim Semi
9153,2012-01-22,1,1,1,6,0,0,0,2,0.16,0.1515,0.74,0.2239,0,4,4,Musim Semi
9154,2012-01-22,1,1,1,7,0,0,0,2,0.16,0.1515,0.74,0.2239,2,11,13,Musim Semi
9155,2012-01-22,1,1,1,8,0,0,0,2,0.16,0.1515,0.74,0.2239,3,29,32,Musim Semi
9156,2012-01-22,1,1,1,9,0,0,0,2,0.16,0.1515,0.74,0.2239,9,54,63,Musim Semi
9157,2012-01-22,1,1,1,10,0,0,0,2,0.16,0.1364,0.74,0.2836,9,120,129,Musim Semi
9158,2012-01-22,1,1,1,11,0,0,0,3,0.16,0.1515,0.8,0.2537,18,115,133,Musim Semi
9159,2012-01-22,1,1,1,12,0,0,0,2,0.16,0.1515,0.8,0.2239,24,161,185,Musim Semi
9160,2012-01-22,1,1,1,13,0,0,0,2,0.16,0.1818,0.8,0.1343,24,175,199,Musim Semi
9161,2012-01-22,1,1,1,14,0,0,0,2,0.16,0.1667,0.8,0.1642,19,163,182,Musim Semi
9162,2012-01-22,1,1,1,15,0,0,0,2,0.16,0.1515,0.8,0.194,27,149,176,Musim Semi
9163,2012-01-22,1,1,1,16,0,0,0,2,0.16,0.1515,0.8,0.194,12,143,155,Musim Semi
9164,2012-01-22,1,1,1,17,0,0,0,2,0.16,0.1818,0.8,0.1045,8,100,108,Musim Semi
9165,2012-01-22,1,1,1,18,0,0,0,3,0.16,0.1818,0.86,0.1045,11,110,121,Musim Semi
9166,2012-01-22,1,1,1,19,0,0,0,3,0.16,0.1818,0.86,0.1045,9,80,89,Musim Semi
9167,2012-01-22,1,1,1,20,0,0,0,3,0.16,0.1667,0.86,0.1642,5,69,74,Musim Semi
9168,2012-01-22,1,1,1,21,0,0,0,3,0.16,0.1818,0.86,0.1045,8,36,44,Musim Semi
9169,2012-01-22,1,1,1,22,0,0,0,2,0.16,0.197,0.93,0.0896,0,58,58,Musim Semi
9170,2012-01-22,1,1,1,23,0,0,0,2,0.16,0.1818,0.93,0.1045,2,35,37,Musim Semi
9171,2012-01-23,1,1,1,0,0,1,1,2,0.18,0.2424,0.86,0.0,2,17,19,Musim Semi
9172,2012-01-23,1,1,1,1,0,1,1,2,0.18,0.2121,0.86,0.1045,0,4,4,Musim Semi
9173,2012-01-23,1,1,1,2,0,1,1,2,0.18,0.2121,0.86,0.1045,0,2,2,Musim Semi
9174,2012-01-23,1,1,1,3,0,1,1,2,0.18,0.2424,0.86,0.0,0,1,1,Musim Semi
9175,2012-01-23,1,1,1,4,0,1,1,2,0.2,0.2576,0.8,0.0,0,1,1,Musim Semi
9176,2012-01-23,1,1,1,5,0,1,1,2,0.2,0.2576,0.86,0.0,0,19,19,Musim Semi
9177,2012-01-23,1,1,1,6,0,1,1,2,0.2,0.2576,0.86,0.0,6,36,42,Musim Semi
9178,2012-01-23,1,1,1,7,0,1,1,3,0.2,0.2576,0.86,0.0,8,114,122,Musim Semi
9179,2012-01-23,1,1,1,8,0,1,1,3,0.2,0.2121,0.86,0.1343,5,267,272,Musim Semi
9180,2012-01-23,1,1,1,9,0,1,1,2,0.2,0.2273,0.86,0.0896,13,198,211,Musim Semi
9181,2012-01-23,1,1,1,10,0,1,1,2,0.2,0.2576,0.93,0.0,10,139,149,Musim Semi
9182,2012-01-23,1,1,1,11,0,1,1,2,0.2,0.2273,0.93,0.0896,5,57,62,Musim Semi
9183,2012-01-23,1,1,1,12,0,1,1,2,0.22,0.2727,0.93,0.0,10,52,62,Musim Semi
9184,2012-01-23,1,1,1,13,0,1,1,3,0.22,0.2576,0.93,0.0896,5,32,37,Musim Semi
9185,2012-01-23,1,1,1,14,0,1,1,3,0.22,0.2273,0.93,0.194,13,48,61,Musim Semi
9186,2012-01-23,1,1,1,15,0,1,1,2,0.22,0.2121,1.0,0.2239,10,64,74,Musim Semi
9187,2012-01-23,1,1,1,16,0,1,1,2,0.24,0.2424,0.93,0.1642,14,108,122,Musim Semi
9188,2012-01-23,1,1,1,17,0,1,1,2,0.24,0.2576,0.96,0.1045,6,270,276,Musim Semi
9189,2012-01-23,1,1,1,18,0,1,1,2,0.24,0.2424,0.93,0.1343,7,275,282,Musim Semi
9190,2012-01-23,1,1,1,19,0,1,1,2,0.26,0.2576,0.93,0.1642,9,211,220,Musim Semi
9191,2012-01-23,1,1,1,20,0,1,1,2,0.26,0.2576,1.0,0.1642,8,161,169,Musim Semi
9192,2012-01-23,1,1,1,21,0,1,1,2,0.26,0.2424,1.0,0.2836,8,112,120,Musim Semi
9193,2012-01-23,1,1,1,22,0,1,1,2,0.26,0.2424,1.0,0.2836,4,64,68,Musim Semi
9194,2012-01-23,1,1,1,23,0,1,1,2,0.28,0.2576,0.93,0.3284,2,35,37,Musim Semi
9195,2012-01-24,1,1,1,0,0,2,1,2,0.3,0.2879,1.0,0.2836,6,19,25,Musim Semi
9196,2012-01-24,1,1,1,1,0,2,1,2,0.32,0.303,0.93,0.2537,2,7,9,Musim Semi
9197,2012-01-24,1,1,1,2,0,2,1,2,0.32,0.303,0.93,0.2239,2,6,8,Musim Semi
9198,2012-01-24,1,1,1,3,0,2,1,2,0.32,0.3333,0.93,0.1343,0,3,3,Musim Semi
9199,2012-01-24,1,1,1,4,0,2,1,2,0.3,0.3182,1.0,0.0896,0,2,2,Musim Semi
9200,2012-01-24,1,1,1,5,0,2,1,2,0.3,0.3182,1.0,0.0896,0,26,26,Musim Semi
9201,2012-01-24,1,1,1,6,0,2,1,2,0.32,0.3182,0.93,0.194,1,88,89,Musim Semi
9202,2012-01-24,1,1,1,7,0,2,1,2,0.32,0.3333,0.93,0.1343,11,221,232,Musim Semi
9203,2012-01-24,1,1,1,8,0,2,1,2,0.32,0.3333,0.93,0.1343,11,479,490,Musim Semi
9204,2012-01-24,1,1,1,9,0,2,1,2,0.32,0.3333,0.87,0.0896,11,244,255,Musim Semi
9205,2012-01-24,1,1,1,10,0,2,1,1,0.32,0.3333,0.93,0.0896,23,93,116,Musim Semi
9206,2012-01-24,1,1,1,11,0,2,1,1,0.34,0.3333,0.87,0.1343,30,123,153,Musim Semi
9207,2012-01-24,1,1,1,12,0,2,1,1,0.34,0.3333,0.87,0.1642,25,150,175,Musim Semi
9208,2012-01-24,1,1,1,13,0,2,1,1,0.34,0.3333,0.87,0.1642,33,170,203,Musim Semi
9209,2012-01-24,1,1,1,14,0,2,1,1,0.36,0.3485,0.81,0.2239,35,138,173,Musim Semi
9210,2012-01-24,1,1,1,15,0,2,1,2,0.4,0.4091,0.71,0.1642,52,156,208,Musim Semi
9211,2012-01-24,1,1,1,16,0,2,1,1,0.4,0.4091,0.71,0.1343,35,243,278,Musim Semi
9212,2012-01-24,1,1,1,17,0,2,1,1,0.42,0.4242,0.67,0.0896,41,474,515,Musim Semi
9213,2012-01-24,1,1,1,18,0,2,1,1,0.4,0.4091,0.62,0.0896,32,391,423,Musim Semi
9214,2012-01-24,1,1,1,19,0,2,1,1,0.44,0.4394,0.51,0.0896,20,311,331,Musim Semi
9215,2012-01-24,1,1,1,20,0,2,1,1,0.32,0.3485,0.76,0.0,18,211,229,Musim Semi
9216,2012-01-24,1,1,1,21,0,2,1,1,0.36,0.3788,0.71,0.0,18,154,172,Musim Semi
9217,2012-01-24,1,1,1,22,0,2,1,1,0.32,0.3485,0.81,0.0,14,111,125,Musim Semi
9218,2012-01-24,1,1,1,23,0,2,1,1,0.32,0.3485,0.76,0.0,19,80,99,Musim Semi
9219,2012-01-25,1,1,1,0,0,3,1,1,0.26,0.303,0.93,0.0,6,25,31,Musim Semi
9220,2012-01-25,1,1,1,1,0,3,1,1,0.3,0.2879,0.7,0.2239,4,9,13,Musim Semi
9221,2012-01-25,1,1,1,2,0,3,1,1,0.28,0.2727,0.7,0.194,3,3,6,Musim Semi
9222,2012-01-25,1,1,1,3,0,3,1,1,0.26,0.2576,0.75,0.194,0,1,1,Musim Semi
9223,2012-01-25,1,1,1,4,0,3,1,1,0.26,0.2424,0.7,0.2836,0,4,4,Musim Semi
9224,2012-01-25,1,1,1,5,0,3,1,1,0.26,0.2424,0.7,0.2836,0,33,33,Musim Semi
9225,2012-01-25,1,1,1,6,0,3,1,1,0.24,0.2273,0.73,0.2239,1,87,88,Musim Semi
9226,2012-01-25,1,1,1,7,0,3,1,1,0.24,0.2273,0.75,0.2239,14,243,257,Musim Semi
9227,2012-01-25,1,1,1,8,0,3,1,1,0.24,0.2273,0.7,0.2537,18,495,513,Musim Semi
9228,2012-01-25,1,1,1,9,0,3,1,1,0.24,0.2273,0.7,0.2537,18,218,236,Musim Semi
9229,2012-01-25,1,1,1,10,0,3,1,2,0.26,0.2273,0.7,0.3284,30,111,141,Musim Semi
9230,2012-01-25,1,1,1,11,0,3,1,2,0.3,0.2727,0.61,0.2985,52,105,157,Musim Semi
9231,2012-01-25,1,1,1,12,0,3,1,1,0.32,0.3333,0.53,0.1343,46,147,193,Musim Semi
9232,2012-01-25,1,1,1,13,0,3,1,1,0.34,0.3333,0.49,0.1343,63,149,212,Musim Semi
9233,2012-01-25,1,1,1,14,0,3,1,1,0.34,0.3485,0.49,0.0896,53,107,160,Musim Semi
9234,2012-01-25,1,1,1,15,0,3,1,1,0.36,0.3788,0.46,0.0,30,125,155,Musim Semi
9235,2012-01-25,1,1,1,16,0,3,1,1,0.34,0.3333,0.53,0.1642,29,217,246,Musim Semi
9236,2012-01-25,1,1,1,17,0,3,1,1,0.36,0.3485,0.53,0.1642,27,443,470,Musim Semi
9237,2012-01-25,1,1,1,18,0,3,1,1,0.32,0.3333,0.66,0.1343,24,415,439,Musim Semi
9238,2012-01-25,1,1,1,19,0,3,1,2,0.34,0.3636,0.53,0.0,5,311,316,Musim Semi
9239,2012-01-25,1,1,1,20,0,3,1,1,0.32,0.3182,0.61,0.194,10,225,235,Musim Semi
9240,2012-01-25,1,1,1,21,0,3,1,1,0.3,0.3333,0.65,0.0,19,166,185,Musim Semi
9241,2012-01-25,1,1,1,22,0,3,1,1,0.3,0.3182,0.65,0.0896,12,101,113,Musim Semi
9242,2012-01-25,1,1,1,23,0,3,1,2,0.28,0.3182,0.65,0.0,3,63,66,Musim Semi
9243,2012-01-26,1,1,1,0,0,4,1,2,0.28,0.2879,0.75,0.1045,3,22,25,Musim Semi
9244,2012-01-26,1,1,1,1,0,4,1,2,0.28,0.3182,0.75,0.0,5,16,21,Musim Semi
9245,2012-01-26,1,1,1,2,0,4,1,2,0.28,0.2727,0.75,0.1642,1,6,7,Musim Semi
9246,2012-01-26,1,1,1,3,0,4,1,2,0.28,0.303,0.75,0.0896,1,5,6,Musim Semi
9247,2012-01-26,1,1,1,4,0,4,1,1,0.28,0.3182,0.75,0.0,0,3,3,Musim Semi
9248,2012-01-26,1,1,1,5,0,4,1,2,0.3,0.3182,0.75,0.1045,0,28,28,Musim Semi
9249,2012-01-26,1,1,1,6,0,4,1,2,0.28,0.3182,0.81,0.0,0,88,88,Musim Semi
9250,2012-01-26,1,1,1,7,0,4,1,2,0.28,0.303,0.81,0.0896,11,228,239,Musim Semi
9251,2012-01-26,1,1,1,8,0,4,1,2,0.28,0.303,0.81,0.0896,16,514,530,Musim Semi
9252,2012-01-26,1,1,1,9,0,4,1,2,0.3,0.3333,0.81,0.0,18,256,274,Musim Semi
9253,2012-01-26,1,1,1,10,0,4,1,2,0.3,0.303,0.81,0.1343,16,92,108,Musim Semi
9254,2012-01-26,1,1,1,11,0,4,1,2,0.3,0.3182,0.87,0.1045,11,100,111,Musim Semi
9255,2012-01-26,1,1,1,12,0,4,1,2,0.34,0.3333,0.81,0.1343,29,136,165,Musim Semi
9256,2012-01-26,1,1,1,13,0,4,1,2,0.38,0.3939,0.71,0.0,17,156,173,Musim Semi
9257,2012-01-26,1,1,1,14,0,4,1,2,0.4,0.4091,0.71,0.1045,16,112,128,Musim Semi
9258,2012-01-26,1,1,1,15,0,4,1,2,0.42,0.4242,0.71,0.1045,22,142,164,Musim Semi
9259,2012-01-26,1,1,1,16,0,4,1,2,0.4,0.4091,0.71,0.0896,15,209,224,Musim Semi
9260,2012-01-26,1,1,1,17,0,4,1,2,0.42,0.4242,0.71,0.0,16,397,413,Musim Semi
9261,2012-01-26,1,1,1,18,0,4,1,2,0.42,0.4242,0.71,0.0,12,394,406,Musim Semi
9262,2012-01-26,1,1,1,19,0,4,1,2,0.4,0.4091,0.76,0.1045,11,302,313,Musim Semi
9263,2012-01-26,1,1,1,20,0,4,1,2,0.4,0.4091,0.82,0.1343,8,216,224,Musim Semi
9264,2012-01-26,1,1,1,21,0,4,1,2,0.4,0.4091,0.76,0.1045,8,184,192,Musim Semi
9265,2012-01-26,1,1,1,22,0,4,1,1,0.38,0.3939,0.82,0.1045,3,139,142,Musim Semi
9266,2012-01-26,1,1,1,23,0,4,1,2,0.4,0.4091,0.82,0.0,5,86,91,Musim Semi
9267,2012-01-27,1,1,1,0,0,5,1,2,0.4,0.4091,0.82,0.2537,6,32,38,Musim Semi
9268,2012-01-27,1,1,1,1,0,5,1,2,0.4,0.4091,0.87,0.2239,6,23,29,Musim Semi
9269,2012-01-27,1,1,1,2,0,5,1,1,0.42,0.4242,0.94,0.1343,2,11,13,Musim Semi
9270,2012-01-27,1,1,1,3,0,5,1,2,0.42,0.4242,0.94,0.2836,3,5,8,Musim Semi
9271,2012-01-27,1,1,1,4,0,5,1,2,0.4,0.4091,1.0,0.2985,1,3,4,Musim Semi
9272,2012-01-27,1,1,1,5,0,5,1,2,0.42,0.4242,0.94,0.3284,0,24,24,Musim Semi
9273,2012-01-27,1,1,1,6,0,5,1,2,0.42,0.4242,1.0,0.3284,0,72,72,Musim Semi
9274,2012-01-27,1,1,1,7,0,5,1,2,0.42,0.4242,1.0,0.2985,6,128,134,Musim Semi
9275,2012-01-27,1,1,1,8,0,5,1,3,0.5,0.4848,0.88,0.2836,14,206,220,Musim Semi
9276,2012-01-27,1,1,1,9,0,5,1,3,0.5,0.4848,0.88,0.2836,6,101,107,Musim Semi
9277,2012-01-27,1,1,1,10,0,5,1,3,0.48,0.4697,1.0,0.1642,9,117,126,Musim Semi
9278,2012-01-27,1,1,1,11,0,5,1,2,0.48,0.4697,0.94,0.1343,10,95,105,Musim Semi
9279,2012-01-27,1,1,1,12,0,5,1,2,0.5,0.4848,0.88,0.1642,25,155,180,Musim Semi
9280,2012-01-27,1,1,1,13,0,5,1,1,0.5,0.4848,0.59,0.4627,26,175,201,Musim Semi
9281,2012-01-27,1,1,1,14,0,5,1,1,0.5,0.4848,0.55,0.5522,23,153,176,Musim Semi
9282,2012-01-27,1,1,1,15,0,5,1,1,0.48,0.4697,0.51,0.3284,27,170,197,Musim Semi
9283,2012-01-27,1,1,1,16,0,5,1,1,0.44,0.4394,0.51,0.5522,26,241,267,Musim Semi
9284,2012-01-27,1,1,1,17,0,5,1,1,0.42,0.4242,0.5,0.5821,16,406,422,Musim Semi
9285,2012-01-27,1,1,1,18,0,5,1,1,0.4,0.4091,0.5,0.4925,20,363,383,Musim Semi
9286,2012-01-27,1,1,1,19,0,5,1,1,0.36,0.3333,0.5,0.3881,10,241,251,Musim Semi
9287,2012-01-27,1,1,1,20,0,5,1,1,0.34,0.303,0.53,0.3582,6,153,159,Musim Semi
9288,2012-01-27,1,1,1,21,0,5,1,1,0.34,0.2879,0.53,0.5224,8,127,135,Musim Semi
9289,2012-01-27,1,1,1,22,0,5,1,1,0.34,0.303,0.49,0.3881,11,108,119,Musim Semi
9290,2012-01-27,1,1,1,23,0,5,1,1,0.32,0.2879,0.49,0.4179,8,78,86,Musim Semi
9291,2012-01-28,1,1,1,0,0,6,0,1,0.3,0.2879,0.52,0.2836,1,68,69,Musim Semi
9292,2012-01-28,1,1,1,1,0,6,0,1,0.3,0.303,0.52,0.1642,1,57,58,Musim Semi
9293,2012-01-28,1,1,1,2,0,6,0,1,0.26,0.303,0.6,0.0,3,38,41,Musim Semi
9294,2012-01-28,1,1,1,3,0,6,0,1,0.26,0.2879,0.6,0.0896,1,16,17,Musim Semi
9295,2012-01-28,1,1,1,4,0,6,0,1,0.26,0.2576,0.6,0.1642,0,8,8,Musim Semi
9296,2012-01-28,1,1,1,5,0,6,0,1,0.24,0.2576,0.75,0.0896,0,10,10,Musim Semi
9297,2012-01-28,1,1,1,6,0,6,0,1,0.24,0.2879,0.7,0.0,3,12,15,Musim Semi
9298,2012-01-28,1,1,1,7,0,6,0,1,0.22,0.2727,0.75,0.0,3,28,31,Musim Semi
9299,2012-01-28,1,1,1,8,0,6,0,1,0.2,0.2273,0.8,0.0896,9,82,91,Musim Semi
9300,2012-01-28,1,1,1,9,0,6,0,1,0.22,0.2727,0.8,0.0,13,145,158,Musim Semi
9301,2012-01-28,1,1,1,10,0,6,0,1,0.26,0.2727,0.7,0.1343,27,164,191,Musim Semi
9302,2012-01-28,1,1,1,11,0,6,0,1,0.3,0.303,0.56,0.1343,55,241,296,Musim Semi
9303,2012-01-28,1,1,1,12,0,6,0,1,0.3,0.2879,0.61,0.2836,70,244,314,Musim Semi
9304,2012-01-28,1,1,1,13,0,6,0,1,0.34,0.3182,0.57,0.2537,80,293,373,Musim Semi
9305,2012-01-28,1,1,1,14,0,6,0,1,0.38,0.3939,0.5,0.3881,123,239,362,Musim Semi
9306,2012-01-28,1,1,1,15,0,6,0,1,0.4,0.4091,0.47,0.3284,90,320,410,Musim Semi
9307,2012-01-28,1,1,1,16,0,6,0,1,0.42,0.4242,0.44,0.3582,131,276,407,Musim Semi
9308,2012-01-28,1,1,1,17,0,6,0,1,0.42,0.4242,0.44,0.3881,57,233,290,Musim Semi
9309,2012-01-28,1,1,1,18,0,6,0,1,0.42,0.4242,0.41,0.2239,40,201,241,Musim Semi
9310,2012-01-28,1,1,1,19,0,6,0,2,0.42,0.4242,0.41,0.5522,33,173,206,Musim Semi
9311,2012-01-28,1,1,1,20,0,6,0,1,0.4,0.4091,0.35,0.3881,5,115,120,Musim Semi
9312,2012-01-28,1,1,1,21,0,6,0,1,0.36,0.3333,0.29,0.3582,18,109,127,Musim Semi
9313,2012-01-28,1,1,1,22,0,6,0,1,0.34,0.3333,0.34,0.194,6,97,103,Musim Semi
9314,2012-01-28,1,1,1,23,0,6,0,1,0.32,0.3182,0.31,0.194,6,79,85,Musim Semi
9315,2012-01-29,1,1,1,0,0,0,0,1,0.3,0.2879,0.33,0.2239,15,81,96,Musim Semi
9316,2012-01-29,1,1,1,1,0,0,0,1,0.3,0.2727,0.28,0.3582,5,68,73,Musim Semi
